Distribution Date,Territory Name,Track Id,Track Title,Source,Music User,Split %,Total Payable,Total Units,,
7/1/20,United States,18179803,PROVOCATIVE HIDHI FEAT WILL I,OTHER,SPOTIFY FAMILY,100,0.01,819,,
7/1/20,United States,15612645,PUSHER LOVE GIRL,OTHER,SPOTIFY FAMILY,100,1.42,149021,,
7/1/20,United States,18878439,RATCHET COMMANDMENTS,OTHER,SPOTIFY FAMILY,100,0.14,7388,,
7/1/20,United States,16822553,ROCKET,OTHER,SPOTIFY FAMILY,100,1.91,200179,,
7/1/20,United States,20933008,SMILE,OTHER,SPOTIFY FAMILY,100,0.09,9252,,
7/1/20,United States,15612689,SPACESHIP COUPE,OTHER,SPOTIFY FAMILY,100,0.26,52083,,
7/1/20,United States,15507329,STRAWBERRY BUBBLEGUM,OTHER,SPOTIFY FAMILY,100,0.18,96425,,
7/1/20,United States,16157089,TAKE BACK THE NIGHT,OTHER,SPOTIFY FAMILY,100,2.14,223387,,
7/1/20,United States,16156619,TAKE IT EASY ON ME,OTHER,SPOTIFY FAMILY,100,0.04,3899,,
7/1/20,United States,15665131,THAT GIRL,OTHER,SPOTIFY FAMILY,100,0.7,146282,,
7/1/20,United States,21376176,THIS ME FUCK IT FEAT 2 CHAINZ,OTHER,SPOTIFY FAMILY,100,0.02,1168,,
7/1/20,United States,16046698,TOGETHER,OTHER,SPOTIFY FAMILY,100,0.21,13671,,
7/1/20,United States,16031508,TOM FORD,OTHER,SPOTIFY FAMILY,100,0.98,257493,,
7/1/20,United States,16733468,TRUE BLOOD,OTHER,SPOTIFY FAMILY,100,0.19,20383,,
7/1/20,United States,15612678,TUNNEL VISION,OTHER,SPOTIFY FAMILY,100,0.84,87443,,
7/1/20,United States,17666273,WALK IT OUT,OTHER,SPOTIFY FAMILY,100,0.07,6917,,
7/1/20,United States,16242755,WOODS,OTHER,SPOTIFY FAMILY,100,0.17,18250,,
7/1/20,United States,21308737,YEAH I SAID IT,OTHER,SPOTIFY FAMILY,100,2.2,384359,,
7/1/20,United States,16965370,YOU GOT IT ON,OTHER,SPOTIFY FAMILY,100,0.26,27723,,
7/1/20,United States,13416593,ALL NIGHT LONG,STREAMING,SPOTIFY,100,0.13,10015,,
7/1/20,United States,16965371,AMNESIA,STREAMING,SPOTIFY,100,0.15,18711,,
7/1/20,United States,18878438,AROUND THE CLOCK,STREAMING,SPOTIFY,100,0.02,1199,,
7/1/20,United States,15612639,BLUE OCEAN FLOOR,STREAMING,SPOTIFY,100,0.16,19979,,
7/1/20,United States,23400765,BODY,STREAMING,SPOTIFY,100,0.25,15113,,
7/1/20,United States,16965369,CABARET,STREAMING,SPOTIFY,100,0.06,19224,,
7/1/20,United States,15612667,DON T HOLD THE WALL,STREAMING,SPOTIFY,100,0.26,31369,,
7/1/20,United States,16729881,DRINK YOU AWAY,STREAMING,SPOTIFY,100,0.95,115834,,
7/1/20,United States,23591624,DUST MY SHOULDERS OFF,STREAMING,SPOTIFY,100,0.05,2888,,
7/1/20,United States,16965372,ELECTRIC LADY,STREAMING,SPOTIFY,100,0.02,2302,,
7/1/20,United States,16965364,GIMME WHAT I DON T KNOW I WANT,STREAMING,SPOTIFY,100,0.12,14402,,
7/1/20,United States,14974381,HANDS IN THE AIR,STREAMING,SPOTIFY,100,0.17,21013,,
7/1/20,United States,16240677,I DON T HAVE TO SLEEP TO DREAM,STREAMING,SPOTIFY,100,0.01,985,,
7/1/20,United States,19279883,IF THEY KNEW,STREAMING,SPOTIFY,100,0.3,10944,,
7/1/20,United States,16760490,KNOW BOUT ME,STREAMING,SPOTIFY,100,0.05,6616,,
7/1/20,United States,13323604,LAST HANGOVER,STREAMING,SPOTIFY,100,0.01,696,,
7/1/20,United States,15665130,LET THE GROOVE IN,STREAMING,SPOTIFY,100,0.25,30791,,
7/1/20,United States,15506656,MIRRORS,STREAMING,SPOTIFY,100,12.62,1542689,,
7/1/20,United States,20094132,MOVIN BASS,STREAMING,SPOTIFY,100,0.51,62408,,
7/1/20,United States,16965366,MURDER,STREAMING,SPOTIFY,100,0.13,16389,,
7/1/20,United States,16965368,NOT A BAD THING,STREAMING,SPOTIFY,100,0.8,97223,,
7/1/20,United States,13957979,PASS AT ME,STREAMING,SPOTIFY,100,0.04,5181,,
7/1/20,United States,16031507,PICASSO BABY,STREAMING,SPOTIFY,100,0.07,20106,,
7/1/20,United States,18179803,PROVOCATIVE HIDHI FEAT WILL I,STREAMING,SPOTIFY,100,0.01,788,,
7/1/20,United States,15612645,PUSHER LOVE GIRL,STREAMING,SPOTIFY,100,0.42,50895,,
7/1/20,United States,18878439,RATCHET COMMANDMENTS,STREAMING,SPOTIFY,100,0.12,7491,,
7/1/20,United States,16822553,ROCKET,STREAMING,SPOTIFY,100,0.82,100229,,
7/1/20,United States,20933008,SMILE,STREAMING,SPOTIFY,100,0.05,6385,,
7/1/20,United States,15612689,SPACESHIP COUPE,STREAMING,SPOTIFY,100,0.1,23958,,
7/1/20,United States,15507329,STRAWBERRY BUBBLEGUM,STREAMING,SPOTIFY,100,0.06,37063,,
7/1/20,United States,16157089,TAKE BACK THE NIGHT,STREAMING,SPOTIFY,100,2.51,306564,,
7/1/20,United States,16156619,TAKE IT EASY ON ME,STREAMING,SPOTIFY,100,0.03,3321,,
7/1/20,United States,15665131,THAT GIRL,STREAMING,SPOTIFY,100,0.19,46079,,
7/1/20,United States,21376176,THIS ME FUCK IT FEAT 2 CHAINZ,STREAMING,SPOTIFY,100,0.01,768,,
7/1/20,United States,16046698,TOGETHER,STREAMING,SPOTIFY,100,0.14,10561,,
7/1/20,United States,16031508,TOM FORD,STREAMING,SPOTIFY,100,0.36,111406,,
7/1/20,United States,16733468,TRUE BLOOD,STREAMING,SPOTIFY,100,0.11,13731,,
7/1/20,United States,15612678,TUNNEL VISION,STREAMING,SPOTIFY,100,0.36,43580,,
7/1/20,United States,17666273,WALK IT OUT,STREAMING,SPOTIFY,100,0.07,8147,,
7/1/20,United States,16242755,WOODS,STREAMING,SPOTIFY,100,0.07,8472,,
7/1/20,United States,21308737,YEAH I SAID IT,STREAMING,SPOTIFY,100,1.01,206789,,
7/1/20,United States,16965370,YOU GOT IT ON,STREAMING,SPOTIFY,100,0.12,14613,,
7/1/20,United States,13416593,ALL NIGHT LONG,STREAMING,SPOTIFY,100,0.58,22657,,
7/1/20,United States,16965371,AMNESIA,STREAMING,SPOTIFY,100,0.75,46714,,
7/1/20,United States,18878438,AROUND THE CLOCK,STREAMING,SPOTIFY,100,0.09,2970,,
7/1/20,United States,15612639,BLUE OCEAN FLOOR,STREAMING,SPOTIFY,100,1.56,97878,,
7/1/20,United States,23400765,BODY,STREAMING,SPOTIFY,100,0.67,20971,,
7/1/20,United States,14068171,BREAK YA BACK,STREAMING,SPOTIFY,100,0.02,1369,,
7/1/20,United States,16965369,CABARET,STREAMING,SPOTIFY,100,0.39,61204,,
7/1/20,United States,15612667,DON T HOLD THE WALL,STREAMING,SPOTIFY,100,1.64,102938,,
7/1/20,United States,16729881,DRINK YOU AWAY,STREAMING,SPOTIFY,100,7,438154,,
7/1/20,United States,23591624,DUST MY SHOULDERS OFF,STREAMING,SPOTIFY,100,0.27,8364,,
7/1/20,United States,16965372,ELECTRIC LADY,STREAMING,SPOTIFY,100,0.14,8850,,
7/1/20,United States,13685374,FASCINATED,STREAMING,SPOTIFY,100,0.03,1811,,
7/1/20,United States,16965364,GIMME WHAT I DON T KNOW I WANT,STREAMING,SPOTIFY,100,0.53,33005,,
7/1/20,United States,15794951,GROWN WOMAN,STREAMING,SPOTIFY,100,0.03,1713,,
7/1/20,United States,14974381,HANDS IN THE AIR,STREAMING,SPOTIFY,100,0.98,61574,,
7/1/20,United States,16240677,I DON T HAVE TO SLEEP TO DREAM,STREAMING,SPOTIFY,100,0.03,1950,,
7/1/20,United States,19279883,IF THEY KNEW,STREAMING,SPOTIFY,100,1.04,19575,,
7/1/20,United States,16760490,KNOW BOUT ME,STREAMING,SPOTIFY,100,0.45,28057,,
7/1/20,United States,13323604,LAST HANGOVER,STREAMING,SPOTIFY,100,0.02,1397,,
7/1/20,United States,15665130,LET THE GROOVE IN,STREAMING,SPOTIFY,100,1.67,104526,,
7/1/20,United States,15506656,MIRRORS,STREAMING,SPOTIFY,100,36.98,2315952,,
7/1/20,United States,20094132,MOVIN BASS,STREAMING,SPOTIFY,100,2.44,152698,,
7/1/20,United States,16965366,MURDER,STREAMING,SPOTIFY,100,0.76,47580,,
7/1/20,United States,16965368,NOT A BAD THING,STREAMING,SPOTIFY,100,3.97,248672,,
7/1/20,United States,13957979,PASS AT ME,STREAMING,SPOTIFY,100,0.26,16050,,
7/1/20,United States,16031507,PICASSO BABY,STREAMING,SPOTIFY,100,0.66,102564,,
7/1/20,United States,18179803,PROVOCATIVE HIDHI FEAT WILL I,STREAMING,SPOTIFY,100,0.02,1397,,
7/1/20,United States,15612645,PUSHER LOVE GIRL,STREAMING,SPOTIFY,100,3.47,217578,,
7/1/20,United States,18878439,RATCHET COMMANDMENTS,STREAMING,SPOTIFY,100,0.54,16885,,
7/1/20,United States,16822553,ROCKET,STREAMING,SPOTIFY,100,5.84,365681,,
7/1/20,United States,20933008,SMILE,STREAMING,SPOTIFY,100,0.34,21270,,
7/1/20,United States,15612689,SPACESHIP COUPE,STREAMING,SPOTIFY,100,0.7,82430,,
7/1/20,United States,15507329,STRAWBERRY BUBBLEGUM,STREAMING,SPOTIFY,100,0.47,147051,,
7/1/20,United States,16157089,TAKE BACK THE NIGHT,STREAMING,SPOTIFY,100,3.78,236596,,
7/1/20,United States,16156619,TAKE IT EASY ON ME,STREAMING,SPOTIFY,100,0.09,5762,,
7/1/20,United States,15665131,THAT GIRL,STREAMING,SPOTIFY,100,1.61,202065,,
7/1/20,United States,21376176,THIS ME FUCK IT FEAT 2 CHAINZ,STREAMING,SPOTIFY,100,0.1,3279,,
7/1/20,United States,16046698,TOGETHER,STREAMING,SPOTIFY,100,0.52,20266,,
7/1/20,United States,16031508,TOM FORD,STREAMING,SPOTIFY,100,3.19,499131,,
7/1/20,United States,14121079,TRIPLE THREAT,STREAMING,SPOTIFY,100,0.01,1285,,
7/1/20,United States,16733468,TRUE BLOOD,STREAMING,SPOTIFY,100,0.47,29605,,
7/1/20,United States,15612678,TUNNEL VISION,STREAMING,SPOTIFY,100,2.25,140856,,
7/1/20,United States,17666273,WALK IT OUT,STREAMING,SPOTIFY,100,0.25,15591,,
7/1/20,United States,16242755,WOODS,STREAMING,SPOTIFY,100,0.69,43248,,
7/1/20,United States,21308737,YEAH I SAID IT,STREAMING,SPOTIFY,100,6.93,723730,,
7/1/20,United States,16965370,YOU GOT IT ON,STREAMING,SPOTIFY,100,0.67,41742,,
7/1/20,United States,14939337,9TH INNING,STREAMING,SPOTIFY,100,0.01,1398,,
7/1/20,United States,13416593,ALL NIGHT LONG,OTHER,SPOTIFY STUDENT,100,0.03,7048,,
7/1/20,United States,16965371,AMNESIA,OTHER,SPOTIFY STUDENT,100,0.02,10736,,
7/1/20,United States,15612639,BLUE OCEAN FLOOR,OTHER,SPOTIFY STUDENT,100,0.06,25231,,
7/1/20,United States,23400765,BODY,OTHER,SPOTIFY STUDENT,100,0.04,8259,,
7/1/20,United States,16965369,CABARET,OTHER,SPOTIFY STUDENT,100,0.01,15587,,
7/1/20,United States,15612667,DON T HOLD THE WALL,OTHER,SPOTIFY STUDENT,100,0.05,22087,,
7/1/20,United States,16729881,DRINK YOU AWAY,OTHER,SPOTIFY STUDENT,100,0.12,52466,,
7/1/20,United States,23591624,DUST MY SHOULDERS OFF,OTHER,SPOTIFY STUDENT,100,0.01,2093,,
7/1/20,United States,16965372,ELECTRIC LADY,OTHER,SPOTIFY STUDENT,100,0.01,2998,,
7/1/20,United States,16965364,GIMME WHAT I DON T KNOW I WANT,OTHER,SPOTIFY STUDENT,100,0.01,6176,,
7/1/20,United States,14974381,HANDS IN THE AIR,OTHER,SPOTIFY STUDENT,100,0.03,14237,,
7/1/20,United States,19279883,IF THEY KNEW,OTHER,SPOTIFY STUDENT,100,0.01,1738,,
7/1/20,United States,16760490,KNOW BOUT ME,OTHER,SPOTIFY STUDENT,100,0.01,3991,,
7/1/20,United States,15665130,LET THE GROOVE IN,OTHER,SPOTIFY STUDENT,100,0.04,19727,,
7/1/20,United States,15506656,MIRRORS,OTHER,SPOTIFY STUDENT,100,1.29,578014,,
7/1/20,United States,20094132,MOVIN BASS,OTHER,SPOTIFY STUDENT,100,0.04,16023,,
7/1/20,United States,16965366,MURDER,OTHER,SPOTIFY STUDENT,100,0.02,10879,,
7/1/20,United States,16965368,NOT A BAD THING,OTHER,SPOTIFY STUDENT,100,0.15,66606,,
7/1/20,United States,13957979,PASS AT ME,OTHER,SPOTIFY STUDENT,100,0.01,2339,,
7/1/20,United States,16031507,PICASSO BABY,OTHER,SPOTIFY STUDENT,100,0.01,16563,,
7/1/20,United States,15612645,PUSHER LOVE GIRL,OTHER,SPOTIFY STUDENT,100,0.1,45994,,
7/1/20,United States,18878439,RATCHET COMMANDMENTS,OTHER,SPOTIFY STUDENT,100,0.02,3690,,
7/1/20,United States,16822553,ROCKET,OTHER,SPOTIFY STUDENT,100,0.27,121263,,
7/1/20,United States,20933008,SMILE,OTHER,SPOTIFY STUDENT,100,0.01,2627,,
7/1/20,United States,15612689,SPACESHIP COUPE,OTHER,SPOTIFY STUDENT,100,0.02,17371,,
7/1/20,United States,15507329,STRAWBERRY BUBBLEGUM,OTHER,SPOTIFY STUDENT,100,0.01,31987,,
7/1/20,United States,16157089,TAKE BACK THE NIGHT,OTHER,SPOTIFY STUDENT,100,0.09,40688,,
7/1/20,United States,15665131,THAT GIRL,OTHER,SPOTIFY STUDENT,100,0.06,51199,,
7/1/20,United States,16046698,TOGETHER,OTHER,SPOTIFY STUDENT,100,0.03,7287,,
7/1/20,United States,16031508,TOM FORD,OTHER,SPOTIFY STUDENT,100,0.09,101944,,
7/1/20,United States,16733468,TRUE BLOOD,OTHER,SPOTIFY STUDENT,100,0.01,5647,,
7/1/20,United States,15612678,TUNNEL VISION,OTHER,SPOTIFY STUDENT,100,0.07,29683,,
7/1/20,United States,16242755,WOODS,OTHER,SPOTIFY STUDENT,100,0.01,5706,,
7/1/20,United States,21308737,YEAH I SAID IT,OTHER,SPOTIFY STUDENT,100,0.35,263693,,
7/1/20,United States,16965370,YOU GOT IT ON,OTHER,SPOTIFY STUDENT,100,0.02,8283,,
7/1/20,United States,13416593,ALL NIGHT LONG,STREAMING,TIDAL,100,0.03,1017,,
7/1/20,United States,16965371,AMNESIA,STREAMING,TIDAL,100,0.05,2999,,
7/1/20,United States,18878438,AROUND THE CLOCK,STREAMING,TIDAL,100,0.05,1452,,
7/1/20,United States,15612639,BLUE OCEAN FLOOR,STREAMING,TIDAL,100,0.15,8608,,
7/1/20,United States,16965369,CABARET,STREAMING,TIDAL,100,0.05,6717,,
7/1/20,United States,15612667,DON T HOLD THE WALL,STREAMING,TIDAL,100,0.19,10576,,
7/1/20,United States,16729881,DRINK YOU AWAY,STREAMING,TIDAL,100,0.15,8514,,
7/1/20,United States,23591624,DUST MY SHOULDERS OFF,STREAMING,TIDAL,100,0.03,737,,
7/1/20,United States,16965372,ELECTRIC LADY,STREAMING,TIDAL,100,0.03,1563,,
7/1/20,United States,16965364,GIMME WHAT I DON T KNOW I WANT,STREAMING,TIDAL,100,0.04,2293,,
7/1/20,United States,15794951,GROWN WOMAN,STREAMING,TIDAL,100,0.24,14499,,
7/1/20,United States,14974381,HANDS IN THE AIR,STREAMING,TIDAL,100,0.02,1017,,
7/1/20,United States,19279883,IF THEY KNEW,STREAMING,TIDAL,100,0.41,6979,,
7/1/20,United States,16031516,JAY Z BLUE,STREAMING,TIDAL,100,0.25,35169,,
7/1/20,United States,16760490,KNOW BOUT ME,STREAMING,TIDAL,100,0.09,5063,,
7/1/20,United States,13323604,LAST HANGOVER,STREAMING,TIDAL,100,0.02,848,,
7/1/20,United States,15665130,LET THE GROOVE IN,STREAMING,TIDAL,100,0.14,7982,,
7/1/20,United States,15506656,MIRRORS,STREAMING,TIDAL,100,1.32,74279,,
7/1/20,United States,20094132,MOVIN BASS,STREAMING,TIDAL,100,0.36,20085,,
7/1/20,United States,16965366,MURDER,STREAMING,TIDAL,100,0.07,3848,,
7/1/20,United States,16965368,NOT A BAD THING,STREAMING,TIDAL,100,0.18,10416,,
7/1/20,United States,13957979,PASS AT ME,STREAMING,TIDAL,100,0.01,556,,
7/1/20,United States,16031507,PICASSO BABY,STREAMING,TIDAL,100,0.5,70932,,
7/1/20,United States,15612645,PUSHER LOVE GIRL,STREAMING,TIDAL,100,0.31,17227,,
7/1/20,United States,18878439,RATCHET COMMANDMENTS,STREAMING,TIDAL,100,0.15,4186,,
7/1/20,United States,16822553,ROCKET,STREAMING,TIDAL,100,2.13,119952,,
7/1/20,United States,20933008,SMILE,STREAMING,TIDAL,100,0.13,7521,,
7/1/20,United States,15612689,SPACESHIP COUPE,STREAMING,TIDAL,100,0.22,23511,,
7/1/20,United States,15507329,STRAWBERRY BUBBLEGUM,STREAMING,TIDAL,100,0.06,15586,,
7/1/20,United States,16157089,TAKE BACK THE NIGHT,STREAMING,TIDAL,100,0.14,7623,,
7/1/20,United States,16156619,TAKE IT EASY ON ME,STREAMING,TIDAL,100,0.02,1330,,
7/1/20,United States,15665131,THAT GIRL,STREAMING,TIDAL,100,0.12,13008,,
7/1/20,United States,21376176,THIS ME FUCK IT FEAT 2 CHAINZ,STREAMING,TIDAL,100,0.04,1084,,
7/1/20,United States,16046698,TOGETHER,STREAMING,TIDAL,100,0.03,1024,,
7/1/20,United States,16031508,TOM FORD,STREAMING,TIDAL,100,0.83,116492,,
7/1/20,United States,16733468,TRUE BLOOD,STREAMING,TIDAL,100,0.03,1551,,
7/1/20,United States,15612678,TUNNEL VISION,STREAMING,TIDAL,100,0.23,13081,,
7/1/20,United States,17666273,WALK IT OUT,STREAMING,TIDAL,100,0.08,4548,,
7/1/20,United States,16242755,WOODS,STREAMING,TIDAL,100,0.05,2910,,
7/1/20,United States,21308737,YEAH I SAID IT,STREAMING,TIDAL,100,1.34,126081,,
7/1/20,United States,16965370,YOU GOT IT ON,STREAMING,TIDAL,100,0.06,3530,,
7/1/20,United States,14939337,9TH INNING,STREAMING,TIDAL,100,0.01,574,,
7/1/20,United States,15794951,GROWN WOMAN,STREAMING,VEVO,100,0.06,7303,,
7/1/20,United States,15506656,MIRRORS,STREAMING,VEVO,100,0.02,2302,,
7/1/20,United States,16822553,ROCKET,STREAMING,VEVO,100,0.05,5982,,
7/1/20,United States,20933008,SMILE,STREAMING,VEVO,100,0.01,779,,
7/1/20,United States,13416593,ALL NIGHT LONG,STREAMING,YOUTUBE,100,0.26,18979,,
7/1/20,United States,23400765,BODY,STREAMING,YOUTUBE,100,0.05,3840,,
7/1/20,United States,21376174,SERVIN FEAT BLAZE AND TWEEZIE,STREAMING,YOUTUBE,100,0.01,452,,
7/1/20,United States,21376175,SHAWTY FEAT RICH HOMIE QUAN,STREAMING,YOUTUBE,100,0.01,348,,
7/1/20,United States,21376176,THIS ME FUCK IT FEAT 2 CHAINZ,STREAMING,YOUTUBE,100,0.02,816,,
7/1/20,United States,16046698,TOGETHER,STREAMING,YOUTUBE,100,0.34,25255,,
7/1/20,United States,16733468,TRUE BLOOD,STREAMING,YOUTUBE,100,0.12,15765,,
7/1/20,United States,13416593,ALL NIGHT LONG,STREAMING,YOUTUBE,100,0.02,1462,,
7/1/20,United States,23400765,BODY,STREAMING,YOUTUBE,100,0.01,394,,
7/1/20,United States,21376175,SHAWTY FEAT RICH HOMIE QUAN,STREAMING,YOUTUBE,100,0.01,301,,
7/1/20,United States,21376176,THIS ME FUCK IT FEAT 2 CHAINZ,STREAMING,YOUTUBE,100,0.02,1108,,
7/1/20,United States,16046698,TOGETHER,STREAMING,YOUTUBE,100,0.03,2234,,
7/1/20,United States,16733468,TRUE BLOOD,STREAMING,YOUTUBE,100,0.02,2073,,
7/1/20,United States,13416593,ALL NIGHT LONG,STREAMING,YOUTUBE,100,0.06,3242,,
7/1/20,United States,23400765,BODY,STREAMING,YOUTUBE,100,0.02,1011,,
7/1/20,United States,21376176,THIS ME FUCK IT FEAT 2 CHAINZ,STREAMING,YOUTUBE,100,0.02,622,,
7/1/20,United States,16046698,TOGETHER,STREAMING,YOUTUBE,100,0.08,4024,,
7/1/20,United States,16733468,TRUE BLOOD,STREAMING,YOUTUBE,100,0.05,4424,,
7/1/20,United States,14974381,HANDS IN THE AIR,STREAMING VIDEO,AMAZON VOD,100,0.21,12530,,
7/1/20,United States,14974381,HANDS IN THE AIR,STREAMING VIDEO,AMAZON VOD,100,0.4,24356,,
7/1/20,United States,14974381,HANDS IN THE AIR,OTHER,APPLETVVOD,100,0.14,1375,,
7/1/20,United States,14974381,HANDS IN THE AIR,OTHER,FANDANGONOW,100,0.02,241,,
7/1/20,United States,15506656,MIRRORS,STREAMING VIDEO,HULU,100,0.25,12280,,
7/1/20,United States,14974381,HANDS IN THE AIR,STREAMING VIDEO,MSOFT VOD,100,0.05,292,,
7/1/20,United States,16822553,ROCKET,STREAMING VIDEO,NETFLIX,100,0.01,1,,
7/1/20,United States,16031508,TOM FORD,STREAMING VIDEO,NETFLIX,100,0.02,1,,
7/1/20,United States,16729881,DRINK YOU AWAY,OTHER,JETBLUE,100,0.02,85,,
7/1/20,United States,16729881,DRINK YOU AWAY,OTHER,UNITED,100,0.05,85,,
7/1/20,United States,15506656,MIRRORS,OTHER,JETBLUE,100,0.03,116,,
7/1/20,United States,15506656,MIRRORS,OTHER,UNITED,100,0.07,116,,
7/1/20,United States,16965368,NOT A BAD THING,OTHER,JETBLUE,100,0.03,117,,
7/1/20,United States,16965368,NOT A BAD THING,OTHER,UNITED,100,0.07,117,,
7/1/20,United States,16822553,ROCKET,OTHER,JETBLUE,100,0.01,33,,
7/1/20,United States,16822553,ROCKET,OTHER,UNITED,100,0.02,33,,
7/1/20,United States,20933008,SMILE,OTHER,JETBLUE,100,0.01,25,,
7/1/20,United States,20933008,SMILE,OTHER,UNITED,100,0.01,25,,
7/1/20,United States,16157089,TAKE BACK THE NIGHT,OTHER,JETBLUE,100,0.01,28,,
7/1/20,United States,16157089,TAKE BACK THE NIGHT,OTHER,UNITED,100,0.02,28,,
7/1/20,United States,17666273,WALK IT OUT,OTHER,JETBLUE,100,0.01,30,,
7/1/20,United States,17666273,WALK IT OUT,OTHER,UNITED,100,0.02,30,,
7/1/20,United States,16965371,AMNESIA,RETAIL MUSIC SERVICE,PLAYNET,100,0.01,1520,,
7/1/20,United States,16729881,DRINK YOU AWAY,RETAIL MUSIC SERVICE,PLAYNET,100,0.01,948,,
7/1/20,United States,16729881,DRINK YOU AWAY,RETAIL MUSIC SERVICE,SIRIUS XM COMM,100,0.1,85,,
7/1/20,United States,23591624,DUST MY SHOULDERS OFF,RETAIL MUSIC SERVICE,PLAYNET,100,0.44,27555,,
7/1/20,United States,23591624,DUST MY SHOULDERS OFF,RETAIL MUSIC SERVICE,SIRIUS XM COMM,100,0.01,3,,
7/1/20,United States,15665130,LET THE GROOVE IN,RETAIL MUSIC SERVICE,PLAYNET,100,0.29,36709,,
7/1/20,United States,15665130,LET THE GROOVE IN,RETAIL MUSIC SERVICE,SIRIUS XM COMM,100,0.01,7,,
7/1/20,United States,15506656,MIRRORS,RETAIL MUSIC SERVICE,DMX,100,0.09,23,,
7/1/20,United States,15506656,MIRRORS,STREAMING,MUSIC CHOICE,100,0.96,264,,
7/1/20,United States,15506656,MIRRORS,RETAIL MUSIC SERVICE,PLAYNET,100,0.76,96182,,
7/1/20,United States,15506656,MIRRORS,RETAIL MUSIC SERVICE,SIRIUS XM COMM,100,0.08,73,,
7/1/20,United States,20094132,MOVIN BASS,RETAIL MUSIC SERVICE,CMS,100,9.22,2390080,,
7/1/20,United States,20094132,MOVIN BASS,RETAIL MUSIC SERVICE,DMX,100,0.68,160,,
7/1/20,United States,20094132,MOVIN BASS,RETAIL MUSIC SERVICE,MUZAK,100,14.27,2390080,,
7/1/20,United States,16965368,NOT A BAD THING,STREAMING,MUSIC CHOICE,100,0.57,163,,
7/1/20,United States,16965368,NOT A BAD THING,RETAIL MUSIC SERVICE,PLAYNET,100,0.22,27952,,
7/1/20,United States,16965368,NOT A BAD THING,RETAIL MUSIC SERVICE,SIRIUS XM COMM,100,0.13,118,,
7/1/20,United States,16822553,ROCKET,RETAIL MUSIC SERVICE,SIRIUS XM COMM,100,0.03,27,,
7/1/20,United States,20933008,SMILE,RETAIL MUSIC SERVICE,MUZAK,100,0.01,1082,,
7/1/20,United States,16157089,TAKE BACK THE NIGHT,RETAIL MUSIC SERVICE,DMX,100,0.09,20,,
7/1/20,United States,16157089,TAKE BACK THE NIGHT,RETAIL MUSIC SERVICE,PLAYNET,100,0.41,52178,,
7/1/20,United States,15665131,THAT GIRL,RETAIL MUSIC SERVICE,DMX,100,0.06,20,,
7/1/20,United States,15665131,THAT GIRL,RETAIL MUSIC SERVICE,PLAYNET,100,0.05,13876,,
7/1/20,United States,16046698,TOGETHER,RETAIL MUSIC SERVICE,PLAYNET,100,0.01,446,,
7/1/20,United States,16031508,TOM FORD,STREAMING,MUSIC CHOICE,100,0.02,21,,
7/1/20,United States,15612678,TUNNEL VISION,RETAIL MUSIC SERVICE,PLAYNET,100,0.05,6200,,
7/1/20,United States,17666273,WALK IT OUT,RETAIL MUSIC SERVICE,SIRIUS XM COMM,100,0.05,45,,
7/1/20,United States,16729881,DRINK YOU AWAY,RADIO,COLLEGE RADIO,100,0.7,575,,
7/1/20,United States,13685374,FASCINATED,RADIO,COLLEGE RADIO,100,0.35,288,,
7/1/20,United States,15506656,MIRRORS,RADIO,COLLEGE RADIO,100,4.19,3451,,
7/1/20,United States,16965368,NOT A BAD THING,RADIO,COLLEGE RADIO,100,0.35,288,,
7/1/20,United States,13957979,PASS AT ME,RADIO,COLLEGE RADIO,100,0.35,288,,
7/1/20,United States,16157089,TAKE BACK THE NIGHT,RADIO,COLLEGE RADIO,100,3.84,3164,,
7/1/20,United States,16031508,TOM FORD,RADIO,COLLEGE RADIO,100,1.81,3739,,
7/1/20,United States,16242755,WOODS,RADIO,COLLEGE RADIO,100,2.44,2013,,
7/1/20,United States,16729881,DRINK YOU AWAY,SATELLITE RADIO,SIRIUS XM,100,12.83,85,,
7/1/20,United States,15665130,LET THE GROOVE IN,SATELLITE RADIO,SIRIUS XM,100,0.99,7,,
7/1/20,United States,15506656,MIRRORS,STREAMING,MUSIC CHOICE,100,0.58,264,,
7/1/20,United States,15506656,MIRRORS,SATELLITE RADIO,SIRIUS XM,100,16.77,116,,
7/1/20,United States,20094132,MOVIN BASS,RETAIL MUSIC SERVICE,DIGITAL MUS EXP,100,0.01,160,,
7/1/20,United States,16965368,NOT A BAD THING,STREAMING,MUSIC CHOICE,100,0.35,163,,
7/1/20,United States,16965368,NOT A BAD THING,SATELLITE RADIO,SIRIUS XM,100,17.76,117,,
7/1/20,United States,16822553,ROCKET,SATELLITE RADIO,SIRIUS XM,100,4.93,33,,
7/1/20,United States,20933008,SMILE,SATELLITE RADIO,SIRIUS XM,100,3.95,25,,
7/1/20,United States,16157089,TAKE BACK THE NIGHT,SATELLITE RADIO,SIRIUS XM,100,3.95,28,,
7/1/20,United States,16031508,TOM FORD,STREAMING,MUSIC CHOICE,100,0.01,21,,
7/1/20,United States,17666273,WALK IT OUT,SATELLITE RADIO,SIRIUS XM,100,4.93,30,,
7/1/20,United States,15612667,DON T HOLD THE WALL,RETAIL MUSIC SERVICE,AMI ENTERTAINMT,100,0.01,34,,
